"";"m1";"m2";"chr";"pos";"lod"
"874";"Il4ra";"Irgm1";"11";48,000003;3,77120662137486
"875";"Nupl1";"Srgn";"10";61,000003;3,32829533244445
"876";"Entpd1";"Cyba";"8";122,000005;4,23665313927
"877";"Fcgr3";"Srgn";"10";61,000003;3,2446723054058
"878";"Ulk2";"Rpl130";"15";34;3,4074879430132
"879";"Zfyve27";"Rps3a1";"3";86,000003;3,33160417062339
"880";"Gdap10";"Cd14";"18";36;4,52144125746969
"881";"Pira11";"Rps9";"7";36,000002;3,37313573250866
"882";"Iqck";"spp1";"5";104,000004;3,81810686226192
"883";"Bbs10";"sdcbp";"4";6;3,60263282308231
"884";"Gm12522";"Slc6a6";"6";91,000004;3,00407998398256
"885";"Xk";"Cd274";"19";29,000001;3,01236980809962
"886";"Anxa1";"Slc15a3";"19";10;3,36552919600427
"887";"Zfp868";"Anxa5";"3";36,000001;3,02155110716362
"888";"Rhoc";"Cd53";"3";106,000005;6,15052733223587
"889";"Syvn1";"Ppp1ca";"19";41,000002;3,2290292409913
"890";"Slc1a2";"Capg";"6";72,000003;3,57215287330154
"891";"Cdkn2c";"Cd36";"5";17;5,95944184473905
"892";"Spg21";"Eef1a1";"9";78,000004;3,27375941998119
"893";"Ammecr1";"Sat1";"X";15;3,69250406222493
"894";"Cox6c";"Rnf149";"1";39,000001;3,01513096664708
"895";"Cox6c";"Cox7a2l";"17";83,000004;3,17001800945626
"896";"Tnfrsf9";"Irgm1";"11";48,000003;3,54716120925977
"897";"Jrk";"Ptma";"1";86,000005;3,42506047415715
"898";"Apol9b";"Cflar";"1";58,000002;3,0089780936559
"899";"Akr1c12";"tnfrsf1b";"4";145,000005;3,53286202175332
"900";"Gm13315";"Tnfsf9";"17";57,000003;3,3205886491733
"901";"Tagln2";"Itpkb";"1";180,000009;5,21573306272136
"902";"Fcrl1";"Ctss";"3";95,000004;3,9895407951574
"903";"Phb2";"Gapdh";"6";125,000007;3,03792167989866
"904";"Gm949";"sdcbp";"4";6;6,49667599808334
"905";"Capns2";"Rsad2";"12";27;3,66746575907592
"906";"Zfp709";"Srgn";"10";61,000003;3,24083913249931
"907";"Gpr85";"Tfec";"6";16;3,50392253408232
"908";"Pdzd7";"Rps9";"7";36,000002;3,68070757406105
"909";"Sec61a2";"Snx3";"10";42,000002;3,08701905826874
"910";"Ankrd2";"sdcbp";"4";6;3,29328562594135
"911";"Rabif";"Bc005537";"13";24;3,19868386185545
"912";"Zap70";"sdcbp";"4";6;6,48274385570344
"913";"Snora21";"sdcbp";"4";6;4,51287010452958
"914";"Trak1";"tnfrsf1b";"4";145,000005;3,34639483797761
"915";"Zbtb32";"sdcbp";"4";6;5,78026266244671
"916";"Tmem37";"Rpl24";"16";55,000003;3,10636033808841
"917";"Prepl";"Rpl34";"3";130,000006;3,22434155472753
"918";"Thap6";"Cox7a2l";"17";83,000004;4,8162130945033
"919";"Dcstamp";"Atf4";"15";80,000002;3,41416430958814
"920";"Tbx21";"sdcbp";"4";6;5,92343293615077
"921";"Aoc3";"sdcbp";"4";6;6,1258375987492
"922";"Lman2";"Syk";"13";52,000002;7,93952944717006
"923";"Siae";"Il10ra";"9";45,000002;3,23573494748896
"924";"Myh11";"Rpl24";"16";55,000003;3,63021438345351
"925";"Heatr1";"Bc005537";"13";24;4,47233046935661
"926";"D230037D09Rik";"Ptprc";"1";138,000007;3,43075941253993
"927";"Dynlt1b";"Rps11";"7";45,000003;4,8060672926236
"928";"Dynlt1b";"Trem2";"17";48,000002;6,53026690036639
"929";"Tle6";"spp1";"5";104,000004;4,03380110527281
"930";"Prlr";"spp1";"5";104,000004;7,37818626063194
"931";"Birc3";"Icam1";"9";21;3,8400586679427
"932";"Aars2";"Tfec";"6";16;3,11369391086238
"933";"Bcl9";"Snx3";"10";42,000002;4,51991761046732
"934";"Tctn1";"Fau";"19";60,000003;3,39116541321031
"935";"Mllt6";"Ptma";"1";86,000005;3,04699465018618
"936";"Phf16";"Rpl10";"X";71,000001;4,0891028424631
"937";"Olfr791";"sdcbp";"4";6;6,49667599808334
"938";"Wdhd1";"Ppp1ca";"19";41,000002;3,02944667950975
"939";"Nmnat1";"sdcbp";"4";6;3,01616955843041
"940";"Nmnat1";"Erbb2ip";"13";103,000005;3,88503935928261
"941";"Gusb";"rplp0";"5";115,000005;3,23587146912006
"942";"Rpa3";"sdcbp";"4";6;5,61002777415462
"943";"Nnt";"Erbb2ip";"13";103,000005;7,2992487670319
"944";"Evi2b";"Rps11";"7";45,000003;3,05565727547365
"945";"Ccdc125";"Erbb2ip";"13";103,000005;3,42542782866414
"946";"Plekha8";"Hnrnpa2b1";"6";51,000002;10,204181422795
"947";"BC020535";"Ccrl2";"9";111,000005;3,0285516410667
"948";"Gm2027";"Rtp4";"16";23,000001;3,88010413101556
"949";"Akap2";"Atp6v1g1";"4";63,000002;3,32324544875714
"950";"Lancl1";"Cd274";"19";29,000001;3,04395463114577
"951";"Pou5f2";"rpl9";"5";65,000002;3,26042013207469
"952";"Col25a1";"sdcbp";"4";6;3,16194879036879
"953";"Herpud1";"Calr";"8";84,000003;5,50141088453627
"954";"Abcc4";"Eef1g";"19";90,000004;3,02964392762432
"955";"Taf6";"Ppp1ca";"19";41,000002;3,15897103524438
"956";"Cd160";"Wdr1";"5";38,000001;3,00522173902199
"957";"Synj1";"arpc1b";"5";145,000006;3,48132911521807
"958";"Synj1";"Cd14";"18";36;3,80037468713989
"959";"Ubxn4";"Ptma";"1";86,000005;5,7859531134789
"960";"Slc4a3";"Mtpn";"6";35,000001;4,83062809582158
"961";"Asb14";"Hck";"2";153,000006;4,33613563483186
"962";"Gng10";"Tfec";"6";16;3,38771899972789
"963";"Raet1c";"sdcbp";"4";6;4,19596710479924
"964";"Xkr8";"Prdx1";"4";116,000004;5,93527190143264
"965";"Xkr8";"Nme2";"11";93,000008;3,02282700712335
"966";"Tgfb3";"Rpl35a";"16";33,000002;3,03762156035823
"967";"Serinc1";"Srgn";"10";61,000003;6,92991875301959
"968";"Eftud1";"spp1";"5";104,000004;3,3640106156808
"969";"Cit";"Apoe";"7";19;4,34626457742834
"970";"Pnpla1";"Rps3";"7";99,000006;6,53050130472193
"971";"Pnpla1";"Rps4x";"X";99,000002;4,88774001488854
"972";"Ugt2b5";"spp1";"5";104,000004;8,40383622974382
"973";"Elmod3";"cxcl2";"5";90,000003;3,28679031633472
"974";"Dvl1";"Anxa5";"3";36,000001;3,63004017691427
"975";"Tbl2";"arpc1b";"5";145,000006;4,94879159869222
"976";"Thap4";"Il1b";"2";129,000005;3,13723256108752
"977";"Gpn2";"Tmbim6";"15";99,000003;3,18776593111925
"978";"Abcb1a";"spp1";"5";104,000004;4,36712251903191
"979";"Rasal3";"spp1";"5";104,000004;3,03772240265508
"980";"Rasal3";"Cox7a2l";"17";83,000004;4,42082453140994
"981";"Cytip";"Rps6";"4";86,000003;3,03158379958886
"982";"Cytip";"Lgmn";"12";102,000005;3,155082357277
"983";"Sh3rf1";"Rps6";"4";86,000003;3,33851847803487
"984";"Hnrnpa2b1";"Gapdh";"6";125,000007;3,24495308980256
"985";"Ddx24";"Ccrl2";"9";111,000005;3,07096311132831
"986";"Tmem204";"sdcbp";"4";6;5,95481983243016
"987";"Astl";"Lgmn";"12";102,000005;3,91806073968538
"988";"Mog";"sdcbp";"4";6;6,49667599808335
"989";"Thy1";"sdcbp";"4";6;4,35409169502142
"990";"Glipr2";"arpc1b";"5";145,000006;4,76549185049176
"991";"Clec4a1";"Atp6v1e1";"6";120,000006;6,44951045207736
"992";"Klhl21";"Prdx1";"4";116,000004;3,37097927481789
"993";"Rplp2";"Cd36";"5";17;3,20931158031314
"994";"Gm10825";"Ell2";"13";75,000004;4,97738686099913
"995";"Ccdc50";"Rpl35a";"16";33,000002;6,98550524629165
"996";"Hes3";"sdcbp";"4";6;4,62603758423617
"997";"Rnase4";"arpc1b";"5";145,000006;3,16850353363374
"998";"Frk";"Litaf";"16";10;3,63562116137292
"999";"Wnt7b";"sdcbp";"4";6;5,08110456969046
"1000";"Mtmr4";"sdcbp";"4";6;4,09074590305808
"1001";"Pigy";"Tor1aip1";"1";156,000008;4,27700340259922
"1002";"Rnpep";"sdcbp";"4";6;3,47315586477251
"1003";"Thtpa";"Sat1";"X";15;3,00035392881286
"1004";"Fam125a";"Pld3";"7";27,000001;4,21980775091467
"1005";"F5";"Grn";"11";102,000011;3,41896553515048
"1006";"Ctsc";"Iqgap1";"7";80,000005;9,98693887117139
"1007";"Tcf20";"Rpl24";"16";55,000003;3,46820027854316
"1008";"Zbtb46";"sdcbp";"4";6;9,63581675770296
"1009";"Aco2";"Fau";"19";60,000003;3,62156234429959
"1010";"Thrsp";"spp1";"5";104,000004;3,24902181446033
"1011";"Tmco7";"Tor1aip1";"1";156,000008;3,65728743330654
"1012";"Cd52";"Prdx1";"4";116,000004;6,46543887298247
"1013";"Ccdc79";"Tmbim6";"15";99,000003;3,02544173737243
"1014";"Aspm";"Rps9";"7";36,000002;3,44316187922787
"1015";"Enoph1";"Nrp2";"1";62,000003;3,63196372307582
"1016";"Myof";"Cd274";"19";29,000001;3,86842787482159
"1017";"Htr2c";"sdcbp";"4";6;3,55197878996653
"1018";"Idh3a";"Rps11";"7";45,000003;3,88256670943172
"1019";"Shank1";"sdcbp";"4";6;6,29469946574333
"1020";"D230030E09Rik";"sdcbp";"4";6;6,49667599808333
"1021";"Slk";"Rnf149";"1";39,000001;3,10774930480133
"1022";"Tmem38b";"Cndp2";"18";84,000005;3,21670242905455
"1023";"S1pr3";"spp1";"5";104,000004;8,40383622974381
"1024";"Bcam";"Snx3";"10";42,000002;3,50739068875385
"1025";"Mier1";"Pik3r5";"11";68,000005;3,01332945473617
"1026";"Mir27a";"Tmbim6";"15";99,000003;3,19238460714183
"1027";"Ccdc134";"sdcbp";"4";6;5,75568264971287
"1028";"Ccdc134";"Atf4";"15";80,000002;3,10383521841756
"1029";"Chd2";"Rps3";"7";99,000006;3,22547079368734
"1030";"Tm4sf1";"Irg1";"14";103,000005;3,43831409926374
"1031";"Paqr6";"Rpl35a";"16";33,000002;4,72531641602706
"1032";"Marco";"Dbi";"1";120,000006;4,24274515105282
"1033";"Snx33";"Anxa5";"3";36,000001;3,01677687668234
"1034";"Lpar2";"Rpl24";"16";55,000003;3,60498211963739
"1035";"Nadk";"tnfrsf1b";"4";145,000005;3,64714197399202
"1036";"Chd5";"Slc6a6";"6";91,000004;3,20724537815287
"1037";"Prkca";"Rps9";"7";36,000002;3,37372091945982
"1038";"C1qb";"tnfrsf1b";"4";145,000005;8,94292371842067
"1039";"C1qb";"Psme2";"14";56,000002;3,13014932556001
"1040";"Gtse1";"arpc1b";"5";145,000006;5,15918559702813
"1041";"Mocs3";"Trem2";"17";48,000002;3,08566543332764
"1042";"Thsd1";"Pld3";"7";27,000001;3,32425928768385
"1043";"Apob";"spp1";"5";104,000004;10,7565143918878
"1044";"Cd300e";"Tnfsf9";"17";57,000003;3,71759554984125
"1045";"Gm5069";"Gapdh";"6";125,000007;3,08710610020355
"1046";"Cchcr1";"Tnfsf9";"17";57,000003;5,93691692888456
"1047";"Tmem14c";"Nfkbia";"12";56,000002;3,69858973143717
"1048";"Tmem86b";"Rap2b";"3";61,000002;3,13078856051466
"1049";"Tmem86b";"arpc1b";"5";145,000006;3,41313509425736
"1050";"Gm10638";"Rps9";"7";36,000002;3,39136946127925
"1051";"Gm10638";"Cd63";"10";128,000009;3,45614367760743
"1052";"Mir1b";"Rps3a1";"3";86,000003;5,09794578418686
"1053";"Greb1l";"sdcbp";"4";6;3,92487792838466
"1054";"Ftl1";"Cd36";"5";17;3,30368070374433
"1055";"Apoa1";"spp1";"5";104,000004;6,60714948747544
"1056";"Tspyl1";"Tnfaip3";"10";18;5,9896145761785
"1057";"Il10";"Dbi";"1";120,000006;4,36091310737552
"1058";"Polr3b";"Eef2";"10";80,000005;3,52877716798471
"1059";"Cd63";"Myl6";"10";128,000008;5,09279257782183
"1060";"Gm9962";"Rps3a1";"3";86,000003;3,10024167134106
"1061";"Malt1";"Tnfaip2";"12";111,000006;3,76665743031693
"1062";"Malt1";"Cd74";"18";60,000001;4,05490307483106
"1063";"Mgat4a";"Rnf149";"1";39,000001;6,60989208822627
"1064";"Cradd";"Cd14";"18";36;3,48577855021551
"1065";"A330035P11Rik";"Ctss";"3";95,000004;3,0893614597888
"1066";"Uaca";"Aldoa";"7";126,000007;3,16365973796223
"1067";"Gm5607";"spp1";"5";104,000004;5,47079243956873
"1068";"Zfp566";"sdcbp";"4";6;3,20915243882524
"1069";"Pabpc2";"sdcbp";"4";6;6,48274385570345
"1070";"Raet1a";"Ell2";"13";75,000004;3,23397917214088
"1071";"AA465934";"spp1";"5";104,000004;4,63113188170057
"1072";"Dirc2";"Rpl24";"16";55,000003;3,3798396707608
"1073";"Morn1";"arpc1b";"5";145,000006;3,37570235555335
"1074";"Htr3b";"sdcbp";"4";6;6,49667599808334
"1075";"Il1a";"Il1b";"2";129,000005;4,80330905647119
"1076";"Tfr2";"Ctss";"3";95,000004;3,10292229331922
"1077";"Dtnbp1";"Calm1";"12";100,000004;3,06531470263303
"1078";"Dtnbp1";"Syk";"13";52,000002;10,0963297632419
"1079";"Rab8b";"Rplp1";"9";61,000003;17,2879050397744
"1080";"Vrk1";"Rps3";"7";99,000006;4,50983540668603
"1081";"Vrk1";"Tnfaip2";"12";111,000006;4,50478019813712
"1082";"Bcl7c";"Nfkbia";"12";56,000002;5,09262671596444
"1083";"Apoe";"Apoe";"7";19;5,80015033660058
"1084";"Myo18a";"spp1";"5";104,000004;3,14982451105433
"1085";"Myo18a";"Rpl23a";"11";77,000006;3,07323959718529
"1086";"Sh3pxd2b";"Il12b";"11";44,000001;3,26667052807474
"1087";"Ppt1";"tnfrsf1b";"4";145,000005;3,16913520645336
"1088";"Ccdc51";"Rpl24";"16";55,000003;3,11088256050754
"1089";"Ptcra";"Rpl24";"16";55,000003;3,93497902281718
"1090";"C4b";"Nfkbia";"12";56,000002;3,63344675751452
"1091";"Sall2";"sdcbp";"4";6;9,46192321781017
"1092";"Sall2";"Rps24";"14";25;3,0567671080054
"1093";"Tspo";"spp1";"5";104,000004;4,43231637970395
"1094";"Myl6";"Cd36";"5";17;3,71969648535074
"1095";"Sh3bp5";"Syk";"13";52,000002;3,46521069313495
"1096";"Dus2l";"Atp6v0d1";"8";105,000004;3,20770798882507
"1097";"Car13";"Anxa5";"3";36,000001;3,80367545271655
"1098";"Cyp8b1";"spp1";"5";104,000004;7,19397254217913
"1099";"Trappc3";"App";"16";84,000004;3,27965242033677
"1100";"Ube2e1";"Cndp2";"18";84,000005;5,46263576677366
"1101";"Myb";"Tnfaip2";"12";111,000006;3,07790692839686
"1102";"Ddn";"spp1";"5";104,000004;4,6835614611922
"1103";"Ifi44";"Sep15";"3";144,000007;3,15879117346735
"1104";"Pir";"Cd44";"2";102,000004;3,26951220386519
"1105";"Cox7c";"Tnip1";"11";54,000004;5,1036140638553
"1106";"Mfsd1";"Rap2b";"3";61,000002;4,66516097255838
"1107";"Cideb";"Ldha";"7";46,000004;3,30434774344708
"1108";"Ccdc146";"Cd36";"5";17;3,01196799154203
"1109";"Zfp791";"sdcbp";"4";6;4,10541019952301
"1110";"D830005E20Rik";"Rmrp";"4";42,000001;3,46544505882623
"1111";"Emp2";"Litaf";"16";10;3,15761848350781
"1112";"Fam123a";"App";"16";84,000004;3,85844027330116
"1113";"Efemp2";"Ppp1ca";"19";41,000002;4,15797868395659
"1114";"Tex14";"Ctss";"3";95,000004;3,12991981338995
"1115";"Tlr3";"Msr1";"8";39,000001;7,48705083253493
"1116";"Tmcc2";"Trem2";"17";48,000002;3,34239786324204
"1117";"Tecpr1";"Rplp1";"9";61,000003;3,31257817797176
"1118";"Tor1aip1";"Malt1";"18";65,000002;3,12847899013606
"1119";"Hal";"Slc25a3";"10";90,000006;3,40164296947592
"1120";"Pnmal1";"sdcbp";"4";6;6,49667599808334
"1121";"BC039771";"Rpl24";"16";55,000003;3,09624286794268
"1122";"Myoz1";"Atp6v1e1";"6";120,000006;3,35005404874941
"1123";"Zfp518a";"Tnip1";"11";54,000004;3,13844517536248
"1124";"St3gal1";"Grina";"15";76,000001;7,38481984358553
"1125";"Rnaseh2c";"Rpl24";"16";55,000003;3,71643799587746
"1126";"Naglu";"Il1b";"2";129,000005;3,76355220367651
"1127";"Ankrd55";"sdcbp";"4";6;3,54551417358016
"1128";"Hist1h4d";"Cd83";"13";43,000001;4,47181333829721
"1129";"Gm4636";"Gns";"10";121,000007;3,25330847202857
"1130";"Slc13a1";"spp1";"5";104,000004;8,40383622974381
"1131";"Nrd1";"Cd74";"18";60,000001;3,14205169927421
"1132";"Ppap2a";"Mx2";"16";97,000005;3,15326968069925
"1133";"Ankdd1b";"spp1";"5";104,000004;3,20908037713323
"1134";"Gm12216";"Cd14";"18";36;4,089020220343
"1135";"Trf";"Ccrl2";"9";111,000005;7,42013130151494
"1136";"Ptprk";"spp1";"5";104,000004;4,73224674709795
"1137";"Il1rn";"Tnfaip2";"12";111,000006;3,25488017147546
"1138";"Olfr1417";"Tmbim6";"15";99,000003;3,1580937827106
"1139";"Pion";"Cd36";"5";17;5,13670489238577
"1140";"Pacsin2";"Nme2";"11";93,000008;3,19287471613845
"1141";"Nfam1";"Nfkbia";"12";56,000002;4,55002586930398
"1142";"Nfam1";"Grina";"15";76,000001;4,67312264669414
"1143";"Ppp1r1b";"spp1";"5";104,000004;6,99759448389028
"1144";"Gkap1";"Ell2";"13";75,000004;4,26207962140872
"1145";"Dnahc9";"Ctss";"3";95,000004;3,05445834165582
"1146";"Dnahc9";"Sat1";"X";15;4,08530365643009
"1147";"Psme4";"Rsad2";"12";27;3,26425691052992
"1148";"Cacybp";"Atf4";"15";80,000002;3,22489848314829
"1149";"Htr2a";"cxcl2";"5";90,000003;3,01486193575804
"1150";"Dnahc7a";"sdcbp";"4";6;6,20481342375513
"1151";"Plekha7";"sdcbp";"4";6;4,95609229109781
"1152";"Zfp960";"Nme2";"11";93,000008;3,55032972473014
"1153";"Gm5434";"Iqgap1";"7";80,000005;3,29677019632559
"1154";"Clec4b1";"spp1";"5";104,000004;4,13855693516482
"1155";"Sepp1";"Irgm1";"11";48,000003;4,3377093642637
"1156";"Pcca";"Fau";"19";60,000003;3,07120334795935
"1157";"Ypel1";"Sat1";"X";15;3,30512434027035
"1158";"Cubn";"sdcbp";"4";6;8,06325472651374
"1159";"Trim30b";"rpl9";"5";65,000002;4,77754134112788
"1160";"Trim30b";"Rps4x";"X";99,000002;3,22146828666995
"1161";"Serpinb6a";"Cd36";"5";17;3,18240626530246
"1162";"Sar1a";"Anxa5";"3";36,000001;3,26043639767299
"1163";"Cldn23";"sdcbp";"4";6;3,85159741638648
"1164";"Pttg1ip";"Il1b";"2";129,000005;4,09961672039498
"1165";"Creb3l1";"sdcbp";"4";6;3,40729291160073
"1166";"Creb3l1";"Rps24";"14";25;3,30285290131545
"1167";"Clic4";"Rpl24";"16";55,000003;3,84573810909222
"1168";"Arhgef25";"Slc6a6";"6";91,000004;3,26930445913828
"1169";"Mtmr11";"arpc1b";"5";145,000006;3,30871587953841
"1170";"Gc";"spp1";"5";104,000004;4,30114135788026
"1171";"Oc90";"sdcbp";"4";6;5,60632005788082
"1172";"Ephb2";"spp1";"5";104,000004;8,72458408136393
"1173";"Gulp1";"Ifitm3";"7";141,000008;3,94667040844057
"1174";"Gm16515";"Litaf";"16";10;3,00022744810273
"1175";"Alkbh7";"Cd36";"5";17;3,28353373288687
"1176";"Otud7a";"sdcbp";"4";6;6,2933557403517
"1177";"Myst2";"Rpl19";"11";98,000009;3,13789459677042
"1178";"Abcc3";"Hmgb2";"8";57,000002;3,21108989296376
"1179";"Tbc1d15";"Gns";"10";121,000007;3,06432240401357
"1180";"Trpm1";"spp1";"5";104,000004;8,93982854438989
"1181";"Olfr823";"sdcbp";"4";6;6,49667599808334
"1182";"Dtx4";"Slc15a3";"19";10;9,60201869746679
"1183";"Ptx3";"Rps3a1";"3";86,000003;3,56329180525714
"1184";"Zfp747";"Rpl35";"2";38,000001;3,00589528022277
"1185";"Snora68";"spp1";"5";104,000004;4,21239093112834
"1186";"Olfr332";"Rps24";"14";25;3,23095488777997
"1187";"Gm6904";"Psme2";"14";56,000002;3,58455101120124
"1188";"Hrc";"Rpl32";"6";115,000005;3,19314631022962
"1189";"Bcs1l";"arpc1b";"5";145,000006;3,17235030085578
"1190";"Mecr";"Rpl17";"18";75,000003;3,03448175976124
"1191";"Rasl10a";"Mx2";"16";97,000005;3,21495327308683
"1192";"Nptx2";"Tmbim6";"15";99,000003;3,02718062564242
"1193";"Zdhhc18";"tnfrsf1b";"4";145,000005;4,81317369163504
"1194";"Pdik1l";"Hck";"2";153,000006;4,00196540918818
"1195";"Slc25a33";"Fabp5";"3";10;3,41770125011467
"1196";"Slc45a3";"sdcbp";"4";6;6,73497721766299
"1197";"Rgl3";"sdcbp";"4";6;4,09883811197288
"1198";"Igsf9";"Cox7a2l";"17";83,000004;3,28924779017456
"1199";"Nanog";"rpl9";"5";65,000002;3,69031615656167
"1200";"Rap1gds1";"Rpl34";"3";130,000006;4,27041612869506
"1201";"Itih4";"spp1";"5";104,000004;9,94833544523704
"1202";"Gas8";"Rpl34";"3";130,000006;3,10199412866547
"1203";"Ptchd2";"Rps3a1";"3";86,000003;3,37370700514434
"1204";"E2f7";"App";"16";84,000004;3,42866285758886
"1205";"Chmp1b";"Tnfaip3";"10";18;3,03534675790134
"1206";"Dnahc8";"Rps18";"17";34;5,39189236306353
"1207";"Adam22";"Ell2";"13";75,000004;13,0894457240936
"1208";"Vmn2r78";"sdcbp";"4";6;6,49667599808334
"1209";"Myadm";"Rps9";"7";36,000002;6,2106706600896
"1210";"A930038C07Rik";"Rpl10";"X";71,000001;3,32061278870123
"1211";"Mtmr6";"Psme2";"14";56,000002;3,25583032982122
"1212";"Olfml2a";"Rnf149";"1";39,000001;3,28926137942684
"1213";"Zfp862";"spp1";"5";104,000004;3,53137686264973
"1214";"Pdha1";"Cd36";"5";17;4,06095024399022
"1215";"Klrg2";"Rps18";"17";34;3,0357591865884
"1216";"Usp49";"Cox7a2l";"17";83,000004;3,36759833329341
"1217";"Atp7a";"Calr";"8";84,000003;3,01149544375737
"1218";"Bre";"rpl9";"5";65,000002;3,28211051852831
"1219";"Dpysl2";"arpc1b";"5";145,000006;4,85541427652416
"1220";"Sbno2";"Srgn";"10";61,000003;3,95816864619027
"1221";"Sbno2";"Pik3r5";"11";68,000005;3,21171363383846
"1222";"Atp6v1d";"Npc2";"12";86,000003;4,73130062842012
"1223";"AI317395";"Hck";"2";153,000006;3,22973780463877
"1224";"Rltpr";"sdcbp";"4";6;6,50769048006226
"1225";"Cd300c";"arpc1b";"5";145,000006;4,91575963382065
"1226";"Fndc3c1";"Ifitm3";"7";141,000008;3,34247720559315
"1227";"Elf5";"Hnrnpa3";"2";75,000002;4,28089676500847
"1228";"Gm19589";"Rps12";"10";23,000001;3,09530411801461
"1229";"Bmpr1a";"Rps3a1";"3";86,000003;3,4397667752273
"1230";"Dnahc5";"sdcbp";"4";6;6,34346273307818
"1231";"Tdrd7";"sdcbp";"4";6;3,8706584417136
"1232";"Tdrd7";"Cd14";"18";36;3,01102819160924
"1233";"Hrsp12";"Cflar";"1";58,000002;3,17607264919579
"1234";"Hrsp12";"Capg";"6";72,000003;3,09951720342788
"1235";"As3mt";"Irgm1";"11";48,000003;4,36558344805677
"1236";"Rgsl1";"Litaf";"16";10;3,52581087510526
"1237";"Srxn1";"Ptma";"1";86,000005;3,02919247179346
"1238";"Srxn1";"Hck";"2";153,000006;3,26781433805205
"1239";"Tgfbr2";"Ccrl2";"9";111,000005;6,28416733126298
"1240";"Rps11";"spp1";"5";104,000004;3,36609989165277
"1241";"Gm6654";"Myl6";"10";128,000008;14,1409913303362
"1242";"Cse1l";"Cox7a2l";"17";83,000004;4,51253366785067
"1243";"Ifitm3";"arpc1b";"5";145,000006;4,01264419302873
"1244";"Phf23";"Ptma";"1";86,000005;4,92954391985158
"1245";"Klk1b11";"Rps9";"7";36,000002;4,81999819066122
"1246";"Klk1b11";"Trem2";"17";48,000002;3,2495426921822
"1247";"Olfr1396";"arpc1b";"5";145,000006;8,67876362994597
"1248";"Klhl6";"Cox7a2l";"17";83,000004;3,3754922349174
"1249";"Rab11a";"Cd36";"5";17;3,11768505729437
"1250";"Alg1";"Litaf";"16";10;3,41125905268042
"1251";"Lrrc24";"sdcbp";"4";6;3,22670500704212
"1252";"Lrrc24";"Plek";"11";16;4,05283143270947
"1253";"Lrrc24";"Rpl24";"16";55,000003;3,22414460021601
"1254";"Ddit4";"Cyba";"8";122,000005;3,16603520727735
"1255";"Pgap1";"Nrp2";"1";62,000003;8,07033883677048
"1256";"Il17ra";"Rpl32";"6";115,000005;5,7177050418685
"1257";"Bcl3";"Rps24";"14";25;3,03080601163758
"1258";"Whrn";"Rpl35a";"16";33,000002;3,11370416162241
"1259";"Zfp507";"sdcbp";"4";6;10,3571298542136
"1260";"Agbl3";"Tmbim6";"15";99,000003;4,0433999452149
"1261";"Cfi";"spp1";"5";104,000004;8,40383622974381
"1262";"Vps37b";"Cd63";"10";128,000009;4,02255823250592
"1263";"Il18";"Il10ra";"9";45,000002;4,82718463380905
"1264";"Bub1";"Rpl130";"15";34;4,48059178897074
"1265";"Psd4";"Actg1";"11";120,000012;3,0931588967064
"1266";"Pon1";"spp1";"5";104,000004;11,2633439921905
"1267";"D330045A20Rik";"Rpl35a";"16";33,000002;4,48500972410103
"1268";"Rhob";"Cmpk2";"12";27,000001;3,83615249070643
"1269";"Zc3h6";"Il1b";"2";129,000005;4,4092573696651
"1270";"Xrn2";"Malt1";"18";65,000002;3,05909340925456
"1271";"Bfsp1";"spp1";"5";104,000004;8,01702591498266
"1272";"Adrbk1";"Slc15a3";"19";10;3,33246487790508
"1273";"Nobox";"sdcbp";"4";6;6,3443853158371
"1274";"Chst3";"Rps12";"10";23,000001;3,85454078542526
"1275";"Tbk1";"Gns";"10";121,000007;5,33666996212946
"1276";"Zfyve20";"Capg";"6";72,000003;4,38152487601094
"1277";"Ppic";"Rpl34";"3";130,000006;3,67838947240028
"1278";"Adrb2";"Rpl17";"18";75,000003;3,64366661927005
"1279";"Ndufb10";"Mtpn";"6";35,000001;3,71445506277918
"1280";"Mdga1";"sdcbp";"4";6;3,02741392385215
"1281";"Rcsd1";"spp1";"5";104,000004;4,13509267551085
"1282";"Rcsd1";"Calr";"8";84,000003;3,16788171290432
"1283";"Cd70";"isg15";"4";156,000006;4,68091988580241
"1284";"Rdh13";"Rps9";"7";36,000002;4,83709269765573
"1285";"Tmem151a";"Cmpk2";"12";27,000001;3,4893632726739
"1286";"Zbtb11";"Rpl24";"16";55,000003;5,63384475511376
"1287";"Fam71e2";"Rps9";"7";36,000002;3,18193678975804
"1288";"Cbln2";"sdcbp";"4";6;6,49667599808334
"1289";"Myo1c";"Rpl24";"16";55,000003;3,53287210656242
"1290";"Cd14";"Cd14";"18";36;6,37911140140085
"1291";"Gm5478";"sdcbp";"4";6;6,49667599808334
"1292";"Ptafr";"tnfrsf1b";"4";145,000005;4,55374227188237
"1293";"M6pr";"Rpl32";"6";115,000005;9,19901891723082
"1294";"Ubxn1";"arpc1b";"5";145,000006;4,70926875868692
"1295";"Spdyb";"sdcbp";"4";6;6,49667599808334
"1296";"Ccl9";"Ccl2";"11";82,000007;9,87733541006307
"1297";"Zfp39";"Slc15a3";"19";10;3,71666467323842
"1298";"Pask";"sdcbp";"4";6;4,73370841998159
"1299";"Clec4a3";"Gapdh";"6";125,000007;15,9187910490681
